PropertyID,Address,City,State,ZipCode,Type,Price,SquareFeet,Bedrooms,Bathrooms,AgentID
P001959,9426 Reyes Prairie Way,nashville,TN,68110,Commercial,654192,33552,,2,A00092
P001960,244 Gregory Plains Rd,Charlotte,NC,87107,Commercial,1062965,30506,,1,A00087
P001961,1648 John Via Blvd,jacksonville,FL,32205,Residential,965882,4037,2,3,A00084
P001962,7141 Jennifer Village Dr,San Francisco,CA,78723,Commercial,1358919,24170,,4,A00099
P001963,2639 Parker Trail Way,Louisville,KY,97210,Commercial,1801787,28374,,1,A00059
P001964,1216 Amber Brooks St,Kansas City,MO,85207,Commercial,1051004,28200,,3,A00092
P001965,4945 Ronald Fall Ave,San Antonio,TX,80201,Residential,746582,748,6,5,A00026
P001966,5969 Stephen Village Way,Columbus,OH,30304,Residential,593435,840,4,5,A00016
P001967,3691 Black Brooks Ct,Tucson,AZ,33128,Commercial,363094,33519,,3,A00129
P001968,1137 Peterson Station Pl,Dallas,TX,27609,Commercial,605152,20345,,2,A00022
P001969,8348 Padilla Pike Pl,Sacramento,CA,21209,Commercial,1436649,36504,,9,A00067
P001970,1951 Kimberly Village Dr,Los Angeles,CA,21208,Residential,179835,2491,3,3,A00012
P001971,4063 Cohen Prairie Blvd,Las Vegas,NV,75209,Residential,1765453,5548,3,2,A00105
P001972,3465 Kirby Road Pl,Philadelphia,PA,21207,Residential,759320,4536,1,1,A00026
P001973,1548 Thomas Run Ter,Charlotte,NC,27608,Commercial,1095797,3884,,8,A00142
P001974,1217 Joe Loaf Ct,Detroit,MI,89103,Commercial,1470542,44186,,3,A00034
P001975,7268 Megan Stravenue Ave,NASHVILLE,TN,64105,Residential,994173,4145,6,,A00095
P001976,4654 Brittany Club Dr,Philadelphia,PA,30309,Commercial,265822,4334,,5,A00080
P001977,9917 Anthony Keys Ter,Milwaukee,WI,85708,Residential,648248,,1,2,A00090
P001978,8731 Tami Crossing Ave,Fresno,CA,78201,Residential,312560,5101,1,1,A00044
P001979,2349 Olivia Heights Ct,Los Angeles,CA,43210,Commercial,253317,30094,,4,A00098
P001980,6024 Catherine Ports Blvd,SAN ANTONIO,TX,89104,Residential,1965198,1667,5,5,A00043
P001981,6323 Donald Pines Rd,Memphis,TN,21201,Commercial,272020,22159,,5,A00025
P001982,1780 Walker Curve Way,Detroit,MI,53208,Commercial,1336154,28725,,1,A00108
P001983,4380 bryan forge blvd,Baltimore,MD,60602,Residential,679612,1294,3,3,A00126
P001984,3973 Karen Skyway Way,INDIANAPOLIS,IN,37207,Residential,205667,1726,3,4,A00154
P001985,8843 Raymond Mall Ave,Raleigh,NC,37210,Residential,771104,5645,3,,A00047
P001986,6123 Ray Lock Ct,Phoenix,AZ,95821,Residential,1052171,5684,,2,A00116
P001987,9466 Brown Mountain St,Atlanta,GA,85002,Residential,440853,1885,2,1,A00118
P001988,8973 Henry Mountain Dr,Austin,TX,46203,Commercial,523308,14194,,7,A00037
P001989,9121 Benson Pike Blvd,Los Angeles,CA,27601,Commercial,1213072,,,10,A00038
P001990,7666 MICHAEL VISTA PL,Dallas,TX,93704,Commercial,1343717,21945,,8,A00096
P001991,2800 Robert Views Ct,San Diego,CA,37201,Commercial,363132,4420,,3,A00129
P001992,4756 Ruben Radial Ave,Baltimore,MD,2107,Commercial,1514622,41201,,2,A00045
P001993,7005 Joe Stravenue Dr,Omaha,NE,97203,Commercial,749310,32404,,1,A00100
P001994,4040 Thomas Estates St,San Antonio,TX,94110,Residential,586451,5015,5,1,A00035
P001995,3066 REYES PARKWAYS WAY,Colorado Springs,CO,98110,Commercial,744337,26849,,9,A00077
P001996,9596 Paul Turnpike Ter,San Antonio,TX,68101,Residential,868944,3588,6,5,A00076
P001997,2933 Delacruz Mission Dr,Columbus,OH,43206,Commercial,1023815,7743,,10,A00125
P001998,6080 Ricky Run Blvd,Seattle,WA,64102,Residential,303526,3838,1,5,A00057
P001999,6671 Brown Centers St,Portland,OR,78702,Residential,1161343,3170,,1,A00124
P002000,2241 John Mission Rd,Indianapolis,IN,85013,Residential,1558843,5483,4,1,A00026
P002001,9057 Cook Skyway Ln,Columbus ,OH,85210,Commercial,1580260,41446,,2,A00062
P002002,7564 Reed Terrace Pl,Fort Worth,TX,78703,Commercial,778409,,,8,A00090
P002003,6349 jessica junctions blvd,virginia beach,VA,77001,Commercial,1241381,38547,,2,A00091
P002004,1719 Gibson Drive Ln,Miami,FL,78205,Commercial,1765320,,,1,A00065
P002005,5373 Kristen Field Ct,Fresno ,CA,85201,Residential,1281746,2657,6,1,A00036
P002006,2849 Andrew Crossroad Ave,Boston,MA,85202,Commercial,920848,,,10,A00020
P002007,6540 Garcia Landing St,Tucson,AZ,38104,Commercial,1238206,30803,,9,A00014
P002008,4665 Baker Rapids Ave,Miami,FL,87107,Residential,1390705,,5,2,A00109
P002009,2850 Joseph Run Ter,Dallas,TX,46203,Commercial,513331,9083,,8,A00061
P002010,5426 Newman Grove Way,Boston,MA,21201,Commercial,1129901,44458,,4,A00063
P002011,5267 Shaw Estate Blvd,Charlotte,NC,95823,Residential,428578,1467,1,3,A00070
P002012,2166 Harris Motorway Ter,Seattle,WA,85709,Residential,770523,795,5,,A00029
P002013,4446 Brooks Coves Ave,austin,TX,10005,Residential,1512860,3469,2,4,A00057
P002014,6880 Miller Forge Ct,Houston,TX,60603,Residential,1834479,2597,2,2,A00046
P002015,1233 Jessica Port Dr,Denver,CO,76103,Commercial,986675,47231,,4,A00112
P002016,5442 Thomas Divide Ln,Las Vegas,NV,92105,Residential,426548,5748,5,5,A00134
P002017,8927 Baker Viaduct Blvd,Miami,FL,33109,Residential,1880860,4724,4,5,A00110
P002018,4248 Richard Loaf Rd,Seattle,WA,23452,Commercial,298878,3060,,7,A00038
P002019,6994 Long Extension Dr,Seattle,WA,95816,Residential,1782517,,,1,A00151
P002020,4111 COLLEEN FORD PL,Omaha,NE,27606,Commercial,988155,11368,,10,A00024
P002021,5597 Nicholas Harbor Rd,Sacramento,CA,30307,Commercial,534402,14499,,10,A00086
P002022,4395 Williams Port St,Austin,TX,48209,Commercial,1976703,20689,,8,A00088
P002023,1407 Romero Branch Ln,Albuquerque,NM,23458,Commercial,1408877,1744,,1,A00147
P002024,633 Moore Flats Ln,columbus,OH,37203,Residential,1306375,2444,2,2,A00092
P002025,1171 Jackson Inlet Pl,Phoenix,AZ,40208,Residential,1356808,733,5,2,A00039
P002026,3469 Brian Falls Way,Baltimore,MD,32208,Residential,1998920,4203,1,2,A00054
P002027,8544 Matthew Burgs Rd,San Antonio,TX,97204,Residential,1394856,3909,2,1,A00045
P002028,7852 Miller Ville Dr,Las Vegas,NV,80204,Residential,1823459,1678,5,5,A00029
P002029,4503 BOLTON LOOP ST,Mesa,AZ,32207,Commercial,257297,15580,,4,A00149
P002030,8355 Dominique Skyway Pl,Mesa,AZ,78721,Commercial,631062,36938,,8,A00060
P002031,2534 Thomas Glen Rd,MILWAUKEE,WI,30307,Commercial,344334,39892,,3,A00116
P002032,2634 Winters Hills Ter,Philadelphia,PA,33128,Commercial,1976989,43969,,2,A00126
P002033,9209 calhoun viaduct pl,NASHVILLE,TN,37203,Commercial,695626,32375,,9,A00156
P002034,2012 Lance Expressway Ave,Seattle,WA,38103,Residential,1240854,806,3,1,A00135
P002035,9678 Cody Divide Rd,Columbus,OH,85708,Residential,1636475,3890,4,4,A00118
P002036,7937 Phillips Turnpike Ct,Portland,OR,98109,Residential,1681823,3188,5,1,A00026
P002037,9631 Robert Fall Pl,Memphis,TN,90005,Commercial,1539231,17189,,4,A00128
P002038,6892 Cole Island Rd,San Diego,CA,19104,Commercial,1691023,31956,,2,A00017
P002039,538 Washington Vista Way,Memphis,TN,43204,Residential,1373796,3385,5,4,A00070
P002040,9297 Frank Lakes Blvd,Milwaukee,WI,90007,Residential,1324284,3288,5,4,A00148
P002041,6682 Sanchez Flat Way,New York,NY,76102,Residential,1910973,1570,1,4,A00037
P002042,3176 Hunter Cove Blvd,Philadelphia,PA,93705,Commercial,1801380,7132,,10,A00001
P002043,6157 Daniel Alley Dr,Dallas,TX,95823,Residential,1379371,4012,4,3,A00104
P002044,6287 Davies Port Pl,Chicago,IL,95823,Residential,683082,2779,1,1,A00073
P002045,1946 Hannah Ports Pl,San Diego,CA,28204,Commercial,1913187,11296,,10,A00148
P002046,3377 Koch Fork Ave,Colorado Springs,CO,60602,Commercial,427048,39790,,3,A00040
P002047,231 Powell Forest Way,Mesa,AZ,80206,Commercial,1219067,6414,,7,A00030
P002048,5482 Mark Ford Way,Kansas City,MO,97210,Commercial,1179932,20563,,,A00060
P002049,991 Christina Trafficway Rd,Fresno,CA,37206,Residential,1280975,1254,6,5,A00077
P002050,4283 Garcia Ville Rd,Boston,MA,23450,Residential,1950185,,3,3,A00002
P002051,9773 Russell Valley Blvd,Memphis,TN,76104,Commercial,1031228,,,3,A00120
P002052,4849 Mendoza Pike Way,Colorado Springs,CO,80911,Commercial,1356763,25974,,2,A00119
P002053,3340 Lee Mountain St,Denver,CO,53203,Residential,716532,5100,3,2,A00041
P002054,2269 Margaret Shoals Ln,Dallas,TX,30307,Commercial,322661,29793,,7,A00027
P002055,7955 TINA MOUNTAINS RD,Baltimore,MD,80201,Commercial,1387706,19517,,10,A00117
P002056,344 Alexis Tunnel Pl,Fort Worth,TX,43206,Commercial,406051,45040,,3,A00031
P002057,6643 Dunn Camp Rd,Phoenix,AZ,37210,Residential,1777689,5552,2,1,A00074
P002058,8572 BROOKS CROSSROAD RD,Fresno,CA,76104,Commercial,879907,2090,,6,A00059
P002059,3275 Scott Lodge Pl,Indianapolis,IN,37208,Commercial,1815628,18070,,1,A00149
P002060,7499 Salazar Forks Ave,PORTLAND,OR,76110,Commercial,299481,,,4,A00033
P002061,6797 Christina Coves Ter,Austin,TX,92102,Commercial,472411,37328,,6,A00036
P002062,1553 Park Road Pl,Omaha,NE,53207,Residential,1769697,5862,,5,A00056
P002063,3474 Jacobs Loaf Dr,Las Vegas,NV,60605,Commercial,1179955,19424,,7,A00111
P002064,4880 Tamara Landing Blvd,Kansas City ,MO,90810,Commercial,1474663,16878,,7,A00061
P002065,9250 Christopher Lights Blvd,austin,TX,32099,Residential,688976,3617,1,4,A00057
P002066,4652 weaver extension st,San Antonio,TX,97202,Residential,466272,2042,1,3,A00012
P002067,5742 Flores Shores Ct,Tucson,AZ,21207,Residential,734673,1937,3,1,A00106
P002068,6732 Logan Turnpike Ter,Fort Worth,TX,38108,Commercial,1657819,14641,,10,A00064
P002069,6390 Tracy Canyon Ct,Memphis,TN,33127,Residential,792227,5932,6,1,A00153
P002070,3130 Wright Row Dr,Philadelphia,PA,78201,Residential,1707953,4121,4,5,A00143
P002071,9927 Edward Island Way,Raleigh,NC,77003,Residential,1757321,4468,4,4,A00062
P002072,3590 Nelson Camp Way,Memphis,TN,80201,Commercial,1583982,19661,,1,A00132
P002073,1553 harris falls ct,Houston,TX,43004,Commercial,1902880,29831,,10,A00023
P002074,6215 Chaney Freeway Way,Las Vegas,NV,27610,Residential,986199,5429,2,1,A00041
P002075,6171 Michelle Creek Ln,New York,NY,92110,Commercial,371758,28433,,6,A00038
P002076,1578 Ponce Island Pl,San Diego,CA,93703,Commercial,1001977,44101,,9,A00113
P002077,1863 Sean Valleys Ct,Austin,TX,93710,Residential,769170,5931,1,4,A00121
P002078,9714 Hudson Circle Ln,Detroit,MI,27608,Commercial,618105,24625,,4,A00099
P002079,9462 Sean Roads Blvd,Indianapolis,IN,76101,Residential,1576880,5003,,4,A00136
P002080,1728 Brown Square Rd,Fresno,CA,80910,Residential,488624,2585,4,,A00021
P002081,8693 ANDREW DRIVES CT,Boston,MA,75204,Commercial,711082,11424,,7,A00065
P002082,7317 Smith Center Ct,Phoenix,AZ,10012,Commercial,216934,17010,,10,A00015
P002083,5092 Mack Land Ct,Atlanta ,GA,27610,Commercial,523886,49741,,3,A00008
P002084,8406 Hampton Mountain Way,Fresno,CA,94104,Residential,1099508,5956,6,4,A00030
P002085,1527 Williams Greens St,San Francisco,CA,85004,Residential,1037628,3736,5,5,A00016
P002086,3137 Elizabeth Turnpike Way,Long Beach,CA,98101,Residential,337640,5602,2,2,A00045
P002087,1234 Brandon Locks Rd,Denver,CO,40208,Residential,1460276,2310,2,3,A00091
P002088,8179 Michael Point Dr,Denver,CO,75204,Residential,1526467,1224,1,5,A00106
P002089,7912 Robin Trace Ter,Houston,TX,85003,Residential,388043,3592,,1,A00047
P002090,276 Moreno Plains Blvd,Memphis,TN,19111,Residential,1980257,,3,1,A00003
P002091,5725 Howell Mission Ln,nashville,TN,68103,Commercial,1811854,30617,,6,A00067
P002092,7121 Nathan Junction St,Milwaukee,WI,27608,Commercial,1822918,3856,,1,A00047
P002093,4920 Sandra Prairie Way,Colorado Springs,CO,64110,Residential,1134141,4530,6,1,A00009
P002094,5367 Schaefer Valley Ter,Colorado Springs,CO,90810,Residential,240168,2588,3,5,A00117
P002095,1692 Rowland Rest Ave,Philadelphia,PA,77003,Residential,1990597,4844,3,1,A00142
P002096,7466 Peterson Gateway St,Long Beach,CA,53202,Commercial,1044693,45613,,2,A00061
P002097,7004 Anderson Shoals Ter,dallas,TX,90810,Commercial,742504,28260,,7,A00126
P002098,1876 Martin Valley St,San Antonio,TX,93702,Residential,1512072,4469,,,A00134
P002099,9639 Dominguez Key Ln,Tucson,AZ,77004,Residential,962015,2557,,3,A00031
P002100,4106 Smith Track St,Jacksonville,FL,85013,Commercial,1242692,14290,,10,A00150
P002101,5320 Kidd Meadow Pl,Colorado Springs,CO,89106,Residential,1780276,1652,1,2,A00023
P002102,2466 Williams Lock Blvd,Philadelphia,PA,28205,Commercial,259058,39494,,9,A00148
P002103,1146 Michael Trafficway Ave,Baltimore,MD,46219,Residential,1176350,1938,6,2,A00088
P002104,7406 Barnes Street St,COLORADO SPRINGS,CO,68104,Residential,747729,5418,3,5,A00116
P002105,6832 Romero Prairie Blvd,Fort Worth,TX,46214,Commercial,1572682,37359,,6,A00011
P002106,7791 Amy Coves St,Virginia Beach,VA,32206,Residential,850250,5201,2,4,A00146
P002107,505 Hammond Ranch Dr,Indianapolis,IN,48202,Commercial,1721754,29001,,5,A00082
P002108,2518 Cory Springs Ct,Memphis,TN,48209,Residential,1325383,4238,3,1,A00073
P002109,6192 Jeffrey Wall St,New York,NY,38111,Residential,316459,4897,,3,A00063
P002110,1371 Scott Coves Ter,JACKSONVILLE,FL,32206,Residential,207189,3407,1,4,A00042
P002111,8285 Myers Path Dr,San Diego,CA,64113,Commercial,1708608,20180,,7,A00043
P002112,117 Guzman Burgs Ct,San Antonio,TX,64106,Commercial,1965495,11623,,4,A00044
P002113,6745 Little Vista Rd,Denver,CO,38104,Commercial,1959496,13700,,10,A00116
P002114,6675 Nelson Circles Ln,Indianapolis,IN,77008,Residential,296155,,5,2,A00078
P002115,7300 Latoya Points St,Seattle,WA,90803,Commercial,1817923,14485,,,A00156
P002116,518 Jackson Flat St,Seattle,WA,90007,Residential,893494,5383,2,2,A00061
P002117,8694 Denise Extensions Ct,Atlanta,GA,38103,Commercial,1037614,1606,,5,A00070
P002118,443 Cruz Square Blvd,Philadelphia,PA,30308,Residential,789641,2322,3,4,A00112
P002119,6472 Herman Pike Rd,PHOENIX,AZ,2110,Commercial,1104743,9817,,4,A00098
P002120,1883 Adam Key Pl,San Francisco,CA,93704,Residential,912573,4940,4,3,A00044
P002121,4295 Cooper Ports Pl,Houston,TX,97202,Commercial,923396,4803,,8,A00118
P002122,1947 Amber Crescent Ln,Fort Worth,TX,75201,Residential,268843,4458,5,4,A00072
P002123,4685 spencer parks rd,milwaukee,WI,53203,Commercial,1481591,4227,,3,A00093
P002124,3652 Chapman Lakes Pl,San Antonio,TX,76106,Commercial,1744889,39456,,,A00073
P002125,2092 Duncan Shores Dr,JACKSONVILLE,FL,48207,Commercial,936235,47477,,3,A00148
P002126,1674 Donna Common Rd,Colorado Springs,CO,48203,Commercial,1134160,26433,,8,A00095
P002127,3005 Griffin Isle Pl,Fresno,CA,77003,Residential,1491181,5241,5,2,A00053
P002128,7512 Martinez Port Ter,nashville,TN,80904,Commercial,594167,5498,,5,A00027
P002129,4717 Kimberly Fork Ter,Jacksonville,FL,92103,Commercial,1292393,9269,,8,A00114
P002130,3194 Daniel Knoll St,Portland,OR,77009,Residential,1358646,5678,5,1,A00064
P002131,2189 Roberts Mission Ter,Long Beach,CA,87109,Commercial,1684369,4342,,3,A00066
P002132,6671 BROWN CENTERS ST,Portland,OR,94107,Residential,1161343,3170,,1,A00124
P002133,5428 Pierce Inlet Rd,Philadelphia,PA,94107,Commercial,707538,45368,,8,A00155
P002134,3254 Nancy Highway Blvd,Tucson,AZ,40203,Residential,148244,2714,6,2,A00071
P002135,1659 Ariana Stream Ave,Dallas,TX,85703,Commercial,1591609,35214,,5,A00132
P002136,8597 Farmer Meadow St,Austin,TX,43206,Residential,223822,2110,3,3,A00144
P002137,1165 Ramirez Falls Rd,San Francisco,CA,90003,Commercial,1741085,14152,,6,A00018
P002138,9222 Philip Way Pl,Long Beach,CA,37202,Commercial,1203766,,,9,A00001
P002139,8327 WILLIAM LANE BLVD,Philadelphia,PA,75201,Commercial,1429682,3451,,5,A00060
P002140,6470 DUNN INLET BLVD,BALTIMORE,MD,21201,Residential,1742439,773,,2,A00110
P002141,316 Morris Drive Dr,jacksonville,FL,98109,Commercial,721625,35481,,,A00041
P002142,6597 Lucero Ports Dr,Baltimore,MD,33109,Residential,250318,819,5,5,A00083
P002143,9038 NASH DIVIDE AVE,Tucson,AZ,78211,Commercial,1398505,43256,,7,A00126
P002144,8763 Roberts Estates Ter,Boston,MA,94109,Commercial,1421277,23110,,8,A00147
P002145,4911 Terry Mount Ct,Seattle,WA,46218,Commercial,624247,8026,,4,A00122
P002146,4981 Ellis Lake Way,Atlanta,GA,21205,Residential,773839,3336,1,4,A00115
P002147,5433 Banks Square Ct,Chicago,IL,87109,Commercial,1039207,49444,,10,A00122
P002148,9159 Cheryl Glen Dr,Indianapolis,IN,40204,Residential,155219,2525,6,4,A00009
P002149,2408 Calvin Tunnel Way,Sacramento,CA,21208,Residential,237503,2183,2,1,A00137
P002150,3479 Kristen Hollow Blvd,Memphis,TN,27605,Residential,447926,5871,2,4,A00126
P002151,9915 Danielle Drives Rd,Memphis,TN,19107,Residential,117901,3259,2,1,A00108
P002152,6503 Garrett Roads Ct,dallas,TX,53205,Commercial,1490660,35477,,2,A00067
P002153,3000 Edgar Spurs Blvd,Charlotte,NC,30301,Commercial,901009,34569,,10,A00068
P002154,4095 Dawn Mount Way,Indianapolis,IN,85201,Commercial,1323175,,,6,A00093
P002155,2647 George Junction St, Kansas City ,MO,33109,Commercial,784569,32934,,5,A00029
P002156,5821 Gonzalez Lodge Dr,philadelphia,PA,32207,Residential,1743765,3601,1,2,A00114
P002157,7246 Heather Lake Rd,Baltimore,MD,28208,Commercial,1034324,5251,,8,A00080
P002158,4494 Williams Brooks Ave,Mesa,AZ,10012,Commercial,917011,41772,,2,A00026
P002159,5911 Vickie Cliffs Ave,Memphis,TN,85708,Commercial,935538,14088,,5,A00054
P002160,7764 HUBBARD EXTENSION BLVD,LOS ANGELES,CA,53208,Commercial,1898328,24214,,4,A00057
P002161,5210 Robert Gardens Pl,Omaha,NE,77005,Commercial,1415790,32856,,9,A00156
P002162,476 Jackson Manors Way,Fresno,CA,53206,Commercial,512968,12872,,3,A00144
P002163,9298 Marquez Run Pl,Fort Worth,TX,78204,Commercial,1581370,17079,,1,A00020
P002164,7971 Garcia Mountains Rd,BOSTON,MA,53210,Commercial,857404,36777,,4,A00119
P002165,4186 Erika Extensions Rd,Baltimore,MD,95821,Residential,1578202,2927,2,2,A00016
P002166,7047 Jose Lane Blvd,Columbus,OH,60602,Commercial,798428,38776,,8,A00093
P002167,6330 Brandon Plains Ter,Sacramento,CA,80906,Commercial,1215510,35764,,3,A00126
P002168,6668 rachael lane way,Detroit,MI,93703,Commercial,685727,7193,,3,A00134
P002169,5166 Perez Square Ln,long beach,CA,93704,Residential,806765,1839,4,5,A00073
P002170,725 DANIELLE LAND RD,Philadelphia,PA,33132,Residential,1559833,2049,2,1,A00016
P002171,4754 Edward Ports Blvd,JACKSONVILLE,FL,85003,Commercial,1707509,12421,,6,A00068
P002172,2490 Jessica Street Dr,Fresno,CA,95820,Residential,638449,3743,5,4,A00125
P002173,1239 Christine Light Ct,Long Beach,CA,78209,Residential,1180332,4010,6,4,A00041
P002174,6984 Sean Villages Ave,INDIANAPOLIS,IN,93704,Commercial,1754187,,,3,A00123
P002175,140 ANTHONY LODGE BLVD,Seattle,WA,60610,Commercial,919899,5164,,4,A00066
P002176,492 Michael Summit Dr,Portland,OR,85210,Residential,1712182,2526,4,4,A00102
P002177,6149 Summers Bridge Ave,Los Angeles,CA,92103,Commercial,1107408,30584,,6,A00130
P002178,3588 Garcia Route Dr,columbus,OH,28203,Commercial,1616954,40307,,5,A00138
P002179,6203 Riley Canyon Pl,Phoenix,AZ,53202,Commercial,1318639,34886,,7,A00028
P002180,3547 harris station rd,VIRGINIA BEACH,VA,92106,Residential,795857,2654,2,3,A00075
P002181,5359 Quinn Isle Rd,tucson,AZ,40201,Residential,459468,5387,6,3,A00026
P002182,8040 Stephen Way Dr,Omaha,NE,21208,Commercial,1490524,24084,,4,A00114
P002183,3857 Diana Rest Blvd,San Diego,CA,90006,Residential,446979,,2,3,A00050
P002184,2416 Ballard Canyon Rd,ALBUQUERQUE,NM,27602,Commercial,1757543,18979,,6,A00148
P002185,8614 Kemp Mission Pl,San Antonio,TX,94103,Residential,1819761,3605,6,1,A00112
P002186,1353 George Camp Ave,phoenix,AZ,78208,Commercial,242266,1966,,9,A00050
P002187,2875 Lewis Pines Ln,Sacramento,CA,92103,Commercial,239859,17109,,10,A00107
P002188,9548 Jefferson Creek Blvd,Mesa,AZ,98109,Commercial,1386695,35372,,8,A00020
P002189,3393 Myers Route Blvd,JACKSONVILLE,FL,28209,Residential,1387801,,1,2,A00053
P002190,787 Justin Drive Pl,Albuquerque,NM,77004,Residential,614180,5109,6,2,A00084
P002191,3439 Chelsea Trail Way,San Francisco,CA,78721,Commercial,495064,19575,,5,A00017
P002192,939 Jessica Islands Pl,Fresno ,CA,90001,Commercial,468134,13887,,4,A00120
P002193,545 Jaclyn Trafficway Ave,Mesa,AZ,80902,Commercial,1964730,35602,,5,A00090
P002194,8408 Fox Drives Dr,Detroit,MI,37203,Residential,333778,797,2,1,A00096
P002195,2680 Whitaker Ports Ln,Columbus,OH,40209,Commercial,564235,38766,,2,A00110
P002196,6281 Powers Mews Pl,Virginia Beach,VA,33126,Commercial,1363817,41168,,1,A00015
P002197,3246 Hutchinson Motorway Ln,Columbus,OH,46201,Residential,584576,5413,3,5,A00043
P002198,1483 Carlson Passage Dr,Memphis,TN,90803,Commercial,1149932,,,4,A00074
P002199,136 Scott Views Way,Indianapolis,IN,98106,Residential,1154554,2138,3,4,A00059
P002200,7530 Reid Crossroad Way,austin,TX,53210,Residential,1001049,4254,6,1,A00109
P002201,1671 Kim Path Way,Los Angeles,CA,64111,Commercial,746852,37895,,3,A00112
P002202,8399 Michaela Springs Ct,Charlotte,NC,46204,Residential,491201,5188,3,5,A00040
P002203,1667 Perez Stravenue Ct,VIRGINIA BEACH,VA,46218,Residential,207269,873,4,3,A00015
P002204,9719 Coleman Rapid Rd,Charlotte,NC,10013,Residential,907787,2417,2,1,A00032
P002205,5128 Michelle Plains Dr,Atlanta,GA,75210,Commercial,427855,36574,,8,A00014
P002206,2272 Heather Prairie Dr,Portland,OR,89106,Commercial,1852748,28641,,8,A00008
P002207,6707 Thomas Ville Pl,PHILADELPHIA,PA,77003,Commercial,791045,30319,,2,A00156
P002208,3098 Shelly Via Pl,San Francisco,CA,48205,Residential,1605187,1627,2,3,A00063
P002209,9734 Jones Centers Blvd,Atlanta,GA,98106,Commercial,1843832,16448,,6,A00156
P002210,5895 Emily Shore Way,Miami,FL,64112,Commercial,553487,33800,,1,A00018
P002211,2203 Jessica Pike Ter,New York,NY,75201,Residential,1141776,4240,1,5,A00138
P002212,1713 Julie Falls Rd,Baltimore,MD,33128,Residential,869327,5838,1,5,A00075
P002213,981 Madeline Lock Ave,Los Angeles,CA,21209,Residential,1175492,,4,1,A00033
P002214,9774 Joanne Neck St, San Francisco ,CA,93720,Commercial,607020,6575,,9,A00096
P002215,5984 Kelly Valleys Rd,albuquerque,NM,80207,Residential,1986945,3662,,5,A00125
P002216,8046 Mills Row St,dallas,TX,23450,Residential,1231890,5472,4,4,A00005
P002217,4264 Joshua Ports Way,Phoenix,AZ,76107,Residential,1203872,2269,1,3,A00131
P002218,248 Garcia Keys Ct,San Diego,CA,90006,Commercial,376378,22512,,5,A00114
P002219,9502 Joseph Forks Pl,Charlotte,NC,98106,Residential,1557176,1886,1,1,A00020
P002220,6330 Joseph Route Ter,Austin,TX,46205,Commercial,391897,43464,,2,A00070
P002221,8846 Rowe Views Ave,Houston,TX,78208,Commercial,265849,12991,,4,A00090
P002222,584 Natasha Causeway Dr,Sacramento,CA,85205,Residential,1797675,,5,,A00018
P002223,7680 Pamela Gateway Rd,San Antonio,TX,78209,Commercial,219636,15517,,1,A00078
P002224,1528 Jose Spring Ln,Portland,OR,68107,Commercial,1137819,43945,,6,A00088
P002225,306 Gibson Lakes St,Albuquerque,NM,85703,Commercial,257993,38229,,10,A00128
P002226,4188 Nicholas Forks Ter,Fort Worth,TX,46214,Residential,1071008,5668,6,5,A00074
P002227,5218 Margaret Isle Way,Tucson,AZ,89110,Residential,961660,1851,2,2,A00129
P002228,396 Ball Bypass Pl,Houston,TX,97211,Commercial,951974,35084,,2,A00049
P002229,3035 Patterson Flat Rd,Las Vegas,NV,23455,Commercial,1152399,27623,,7,A00025
P002230,9397 Cynthia Turnpike Rd,Philadelphia,PA,76103,Residential,1945144,1673,5,3,A00066
P002231,3545 Robin Wells Ln,Atlanta,GA,76108,Residential,1517015,4891,5,2,A00046
P002232,8415 Williams Center Way,virginia beach,VA,48202,Residential,378475,3291,3,4,A00007
P002233,7977 Walters Track St,Las Vegas,NV,48206,Commercial,1937087,48523,,1,A00110
P002234,5105 Ryan Bridge Ave,Mesa,AZ,94109,Commercial,708433,,,1,A00143
P002235,8693 Everett Fields Ave,Omaha,NE,43207,Commercial,1138112,,,1,A00028
P002236,6933 Powers Island St,Boston,MA,87104,Commercial,1533752,3334,,10,A00045
P002237,5154 Baker Fields Ter,Boston,MA,43202,Commercial,1152333,21136,,5,A00037
P002238,8039 Karen Mountain Rd,Milwaukee,WI,10013,Commercial,210246,39515,,6,A00113
P002239,318 Carla Stream Ln,VIRGINIA BEACH,VA,95819,Commercial,1961261,3785,,9,A00010
P002240,2994 Williams Plain Rd,Atlanta,GA,38109,Residential,681598,,1,1,A00105
P002241,7265 David Motorway Ln,phoenix,AZ,38112,Commercial,968804,18030,,8,A00136
P002242,4517 Susan Squares Way,RALEIGH ,NC,80911,Commercial,567945,49596,,7,A00060
P002243,1193 Denise Tunnel Dr, San Francisco ,CA,37205,Commercial,1797737,37229,,2,A00084
P002244,8177 French Common Ter,Albuquerque,NM,76106,Residential,1631693,5701,4,2,A00154
P002245,2869 Cory Mills Rd,Portland,OR,80205,Residential,1156725,2895,5,1,A00079
P002246,6706 Michael Rest Ct,Seattle,WA,43201,Commercial,1148282,11006,,3,A00082
P002247,7335 Williams Rue Rd,San Diego,CA,89108,Commercial,860725,31274,,2,A00108
P002248,5485 JOHNSON SPRINGS AVE,Detroit,MI,19114,Commercial,648637,47025,,8,A00038
P002249,4598 Daniel Fort Rd,Boston,MA,85203,Residential,1848554,5016,5,2,A00022
P002250,7415 Burke Stravenue Ln,San Antonio,TX,21208,Commercial,1166753,31248,,7,A00101
